Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2020-09-22,110.62984466552734,234.54161071777344,96.42388153076172,156.8000030517578,141.89158630371094,247.77999877929688,37.373077392578125,69.4216537475586,127.20999908447266,44.629486083984375,186.19573974609375,264.6681213378906,157.52059936523438,105.55618286132812,47.594329833984375,138.8032989501953,89.90584564208984,47.404842376708984,209.15248107910156,152.9568634033203,75.10153198242188,204.25958251953125,115.50128936767578,132.37069702148438,105.60665130615234,288.2865905761719,198.3335418701172,55.27621841430664,33.27165222167969,134.6370849609375
2020-09-23,105.98934936523438,229.888671875,93.56484985351562,151.17999267578125,139.22055053710938,235.99000549316406,36.38457107543945,66.13119506835938,123.27999877929688,43.639793395996094,180.85140991210938,258.1218566894531,153.7539520263672,104.08464050292969,46.51762390136719,139.02467346191406,88.44667053222656,46.020687103271484,207.76077270507812,150.29042053222656,74.82084655761719,197.53367614746094,125.6213607788086,130.7875213623047,103.90534210205078,286.2096252441406,193.201171875,54.43534469604492,32.65688705444336,132.37869262695312
2020-09-24,107.0777359008789,227.73751831054688,93.45713806152344,146.0500030517578,139.95339965820312,237.5500030517578,35.97586441040039,65.99332427978516,122.48999786376953,43.33168411254883,189.5869598388672,257.29876708984375,153.72488403320312,103.43646240234375,46.84158706665039,139.2460479736328,88.3703842163086,46.48843765258789,208.8721923828125,151.1478271484375,75.29170227050781,200.09405517578125,123.28900909423828,131.37281799316406,104.2243423461914,286.7191162109375,193.34950256347656,54.69407272338867,32.628944396972656,133.06983947753906
2020-09-25,111.09489440917969,231.05429077148438,94.2502212524414,156.02999877929688,140.69589233398438,242.74000549316406,36.5461540222168,66.02088928222656,124.0,42.98622131347656,189.4314727783203,260.05859375,156.3683319091797,104.18975067138672,47.58480453491211,140.19894409179688,89.14288330078125,46.507530212402344,210.86309814453125,151.0065155029297,75.09248352050781,204.65350341796875,122.77509307861328,132.04446411132812,104.50466918945312,296.359375,195.060302734375,54.87888717651367,33.00152587890625,133.6247100830078
2020-09-28,113.74658966064453,234.09620666503906,96.75677490234375,166.0800018310547,142.4026336669922,246.6699981689453,37.192481994628906,67.9510726928711,125.98999786376953,44.33070755004883,193.4348602294922,263.7191162109375,159.41845703125,106.62478637695312,49.00453567504883,141.59457397460938,91.70835876464844,47.04209518432617,212.87335205078125,152.31617736816406,74.93855285644531,206.24884033203125,122.86404418945312,132.4186553955078,106.5443115234375,297.0744934082031,198.09622192382812,54.85116195678711,33.59765625,133.60523986816406
2020-09-29,112.88577270507812,235.29971313476562,95.70911407470703,163.60000610351562,142.1422882080078,247.4499969482422,37.125946044921875,66.08523559570312,125.4000015258789,43.48107147216797,191.2193603515625,263.5060729980469,159.2925567626953,105.93281555175781,48.775848388671875,141.5464324951172,90.93584442138672,46.698448181152344,211.34632873535156,150.5730743408203,74.15983581542969,204.10202026367188,124.8702621459961,131.6990203857422,103.85701751708984,297.9757995605469,197.22598266601562,54.74027633666992,32.9549560546875,133.4981689453125
2020-09-30,114.58763122558594,240.85289001464844,98.15692138671875,165.25999450683594,143.82009887695312,251.32000732421875,37.43960952758789,66.1771469116211,124.08000183105469,43.92923355102539,195.28106689453125,268.92901611328125,159.38937377929688,106.57223510742188,49.33803176879883,143.2982177734375,91.8132553100586,47.12800979614258,212.12918090820312,150.92169189453125,75.11060333251953,207.12527465820312,124.06975555419922,133.3589630126953,104.58200073242188,305.441162109375,197.75009155273438,54.971290588378906,33.45793533325195,136.19461059570312
2020-10-01,115.55728149414062,242.01849365234375,99.2143783569336,167.86000061035156,141.46731567382812,253.4499969482422,37.21897506713867,64.72492980957031,123.30999755859375,43.05158233642578,192.9295654296875,268.84185791015625,158.48887634277344,106.06419372558594,49.776336669921875,141.79669189453125,92.48085021972656,46.9466438293457,212.225830078125,149.61203002929688,73.92440032958984,209.22280883789062,125.15687561035156,133.5988311767578,104.21466827392578,306.7147521972656,201.09259033203125,54.934329986572266,33.41136932373047,139.28042602539062
2020-10-02,111.82707214355469,232.56101989746094,99.488525390625,168.0800018310547,144.58187866210938,247.85000610351562,36.710575103759766,65.43264770507812,122.55000305175781,44.1719856262207,194.2413787841797,270.47845458984375,160.35765075683594,105.60872650146484,48.604339599609375,140.7572021484375,93.35826110839844,47.11846160888672,215.20252990722656,151.09130859375,73.16378021240234,203.04833984375,125.15687561035156,132.52420043945312,104.95899963378906,305.64691162109375,199.2235565185547,54.74027633666992,33.31822204589844,136.7689208984375
2020-10-05,115.27034759521484,242.6060333251953,101.7209243774414,171.1999969482422,148.0050048828125,251.52999877929688,36.99835205078125,66.8205337524414,123.37000274658203,45.357749938964844,196.0875701904297,273.1802062988281,163.36904907226562,106.87003326416016,49.25227355957031,142.67257690429688,95.33150482177734,47.1375617980957,218.48851013183594,153.34315490722656,73.56219482421875,207.1745147705078,126.41200256347656,133.7427520751953,108.1779556274414,311.691650390625,201.28045654296875,55.12837600708008,34.10996627807617,138.03440856933594
