Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DOW,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
13/03/2020,68.44996643,188.9652252,96.54373169,170.1999969,94.49756622,147.7799988,35.16324615,74.49033356,,102.5199966,170.0557404,196.9460602,142.8051453,92.09753418,51.22385025,127.516655,97.13385773,45.48413849,169.0668182,130.9877014,68.45063782,155.5994263,74.34429932,108.0416946,102.4058762,264.2857056,173.3253937,48.97282791,42.05826569,109.6456375
16/03/2020,59.64408875,176.4173889,83.23505402,129.6100006,88.58911133,124.3000031,31.49183655,62.23898315,,95.01000214,148.4496307,157.9628754,129.2902374,84.53009796,41.98228073,120.717804,82.59790039,42.47187805,142.2268829,121.0304947,62.35919189,132.6655884,65.69801331,102.7660522,81.10507965,218.6253967,149.844696,46.09791946,41.04756546,102.5922012
17/03/2020,62.26663589,194.2947693,83.92326355,124.1399994,95.02866364,135.4199982,33.16405869,63.12301636,,93.52999878,152.2986145,166.274704,125.9736176,90.98844147,47.13008499,129.7006531,87.64575958,44.27360153,140.9001465,124.2941132,66.42609406,143.5888214,68.69814301,111.9913254,91.88414764,237.2586975,155.6409454,49.09939575,45.16324234,114.6042175
18/03/2020,60.74235535,191.5645447,71.48695374,101.8899994,94.95278931,132.2400055,34.67746353,49.15719223,,88.80000305,134.397522,149.0286255,114.3224869,88.34368134,44.80558014,128.1528778,78.41940308,42.0871315,131.049942,126.6793823,63.88426971,137.5442657,66.92758942,111.2430725,77.85516357,210.8728485,146.3650055,49.10843277,48.08610535,117.7946014
19/03/2020,60.27694702,185.8423004,74.7050705,97.70999908,97.69364166,139.4600067,35.2286377,51.24670792,,94.93000031,143.4872437,154.2953186,113.7012329,85.60506439,43.23394394,120.6418381,79.73743439,39.25317764,142.6945801,127.1324005,63.08160019,139.8072968,69.18995667,104.9729233,82.02953339,213.5347748,150.0812836,48.47559738,44.20716858,115.2946854
20/03/2020,56.45023346,176.0153351,71.84560394,95.01000214,90.5712204,139.3500061,33.25747681,53.03261566,,85.98000336,132.8521729,145.6962433,107.5268021,81.38197327,43.1304245,113.8429642,78.05482483,35.94063568,141.7305756,115.4648056,63.64348221,134.5563049,66.34721375,97.0168457,85.30805206,200.7012939,144.7384949,46.83021927,42.26769638,110.0053177
23/03/2020,55.25099945,173.8461151,66.84391785,105.6200027,87.10961151,140.5200043,32.32327271,48.41603851,,85.76000214,129.5502777,155.5018768,99.26873779,80.85301971,46.65953827,105.534317,73.87631989,35.24621964,130.8590393,108.9745941,59.21982574,133.2141724,61.77324295,92.5368042,84.21204376,189.3056641,133.8064575,45.48316956,39.70905304,110.3045349
24/03/2020,60.7940712,189.1896057,81.47090149,127.6800003,96.10983276,153.6399994,36.06007385,59.42618179,,98.12000275,147.4322052,176.8847198,114.2269135,89.99024963,49.31343079,113.1687927,82.66332245,37.01978302,154.5778351,122.7039032,61.58327103,145.3227844,71.14744568,97.81243896,89.33948517,213.5347748,152.3288116,45.19386673,41.20235443,111.0284576
25/03/2020,60.4591713,180.5875397,87.40309906,158.7299957,99.26795197,147.0599976,35.19126892,61.85501862,,100.7300034,148.9007568,174.0502472,123.9186554,90.30592346,48.2405777,113.3776779,85.74813843,39.04672623,155.5609283,121.6129456,60.84302139,143.9316559,77.71821594,95.5866394,87.85270691,227.8060303,159.4755402,45.14865875,37.73316574,105.5942993
26/03/2020,63.64072418,185.5898438,90.42736053,180.5500031,104.7970734,154.7299957,37.90979004,68.20391846,,105.3600006,159.1326904,186.9297638,131.3260651,96.31209564,52.26846695,120.1860504,91.72143555,41.56163025,159.7320251,125.902771,65.5788269,152.9347534,82.92173004,101.7052536,94.03804779,248.1102905,166.474411,48.40327454,41.58478165,105.9996872
27/03/2020,61.00584793,185.38414,86.00728607,162,99.99822998,146,36.2655983,61.41746521,,96.40000153,151.9818726,182.4674072,125.4670639,92.16577148,49.2851944,116.9480438,85.18726349,40.1728096,156.5440369,123.1846542,63.97345734,146.6551208,81.86923218,104.3478088,95.25795746,235.5391388,159.2586823,47.70714569,40.06416702,105.7680511
30/03/2020,62.74682999,194.9305573,87.50003052,152.2799988,105.9446411,149.8500061,37.66690063,64.24812317,,99.80000305,153.2104645,187.7820129,125.925827,96.34622192,52.22141647,126.3012085,87.40270996,42.22789001,160.4765167,127.3450699,68.62900543,156.970932,83.98406982,108.9225616,97.77402496,244.1174164,163.2115326,49.5152626,41.12040329,111.1828842
31/03/2020,62.61877441,189.5542603,82.9830246,149.1399994,110.0511627,143.9799957,36.72336197,64.70352173,,96.59999847,148.3824463,178.7902985,127.8756409,94.6399231,50.93210983,124.5160599,84.15899658,41.52409363,157.8230743,126.2078552,68.62007904,154.5021973,81.38722992,104.1867905,94.68612671,242.2716064,158.8249054,48.57504654,41.65763092,109.6674957
01/04/2020,59.32395935,184.95401,75.45144653,130.6999969,105.6032104,134.0599976,35.80784225,61.22101212,,94.91999817,139.4558716,171.0530243,123.9760284,89.70018005,48.82405853,122.3130646,78.85875702,39.5253067,150.9699097,123.0922012,65.81962585,149.0161133,77.93463135,103.5521927,90.73094177,230.5553436,150.9290161,47.84275436,39.18093109,110.1694107
02/04/2020,60.31388474,195.3046112,74.72042847,123.2699966,110.7150345,134.3200073,37.53363419,67.97176361,,96.97000122,143.9095459,173.6193542,126.9389648,93.84649658,51.14855957,126.4341507,81.8033371,41.2425766,154.1483002,127.5022125,68.55765533,152.1020203,78.82974243,108.354248,92.62753296,233.5864258,155.148056,49.94921112,36.71334457,114.5225143
03/04/2020,59.44708633,192.0600739,71.73783875,124.5199966,108.7518692,134.3099976,36.83577728,67.06987762,,93.87999725,141.030014,171.1200562,121.815918,90.72396851,50.94152451,127.4027405,79.38540649,41.12997055,153.0315857,123.6931305,68.00470734,150.7011261,77.57067871,108.9983215,89.48244476,222.9485626,149.6870117,49.45197678,37.07756805,115.3236542
06/04/2020,64.63308716,197.8290863,81.7480011,148.7700043,114.2145996,147.5500031,39.07082367,71.78468323,,99.58000183,151.8762817,183.214325,128.0763702,97.95867157,54.98823929,132.7107849,84.49517059,43.79501343,168.9809113,130.081665,71.62566376,161.9084473,83.24633026,111.5840454,94.33349609,241.2612457,167.0264282,51.2600975,38.81671143,121.6844025
07/04/2020,63.88450623,195.2110443,85.36413574,141.5800018,115.6277008,145.0700073,38.32580185,72.25793457,,101.2399979,159.3534698,184.1335907,129.2615509,98.06105042,54.96000671,130.5457611,85.60968018,43.64487076,167.5969086,133.6873322,70.06490326,160.1646271,82.7840271,106.8103943,96.04899597,240.9697723,166.1885223,51.51322937,38.98061752,117.7463303
08/04/2020,65.51959991,204.944519,89.75028992,146.8699951,120.8248749,151.1199951,39.36316681,76.77629852,,101.0699997,169.8542175,186.5562897,133.0942841,101.7722549,55.5058403,136.034256,89.06654358,44.87417603,169.4104462,137.746048,72.79399109,161.771286,83.90538025,109.0172653,100.01371,260.1956787,172.4480743,52.25455475,39.235569,117.6015472
09/04/2020,65.99238586,204.0281982,92.4209671,151.8399963,118.577179,154.5500031,38.85391235,75.2850647,,104.5,176.8610535,192.9816742,137.0895081,103.6577225,53.7742157,134.1065979,97.05704498,45.98148346,175.337738,136.6273499,73.5699234,161.7810669,85.37102509,108.6005249,104.5883789,256.6011658,171.2158813,52.48757172,40.04595184,117.5629425
13/04/2020,67.28768158,204.0843201,88.04456329,147.3300018,108.2492218,152.5,38.87277985,75.8208313,,103.5,171.9850159,190.3578796,131.8422089,103.359108,55.24232864,132.7202759,92.74066162,44.03900528,171.9207306,135.3514709,71.83078766,162.1435394,83.07910919,109.8223419,101.4242325,255.9988556,166.58284,51.78396225,40.16432953,120.9411926
14/04/2020,70.68589783,212.0599213,86.15364075,141,110.4684601,157.7100067,40.34394073,75.552948,,106.0299988,171.0731812,198.382431,134.375061,105.7137985,57.08687592,138.6644897,90.1999588,45.90641022,175.614563,138.8092499,73.88208771,170.1669617,86.03990173,114.5675812,102.9491272,262.7896118,172.1326447,53.12722015,42.23127365,124.5124817
15/04/2020,70.04072571,207.3848724,81.67002869,145.9799957,105.7739334,155.6300049,39.15569687,73.65988159,,103.3700027,171.3515472,190.0610352,128.8792267,101.2603531,55.40231705,140.2122955,85.75134277,44.67710495,169.7445068,134.2050629,73.19533539,168.3839722,83.64962769,114.8138504,97.37374115,273.6509399,163.5960083,52.02154541,39.55426025,124.2808304
16/04/2020,70.59725952,215.8934326,79.29177094,134.2400055,107.376709,157.0599976,39.13683319,71.42749023,,102.0199966,169.9309692,191.3729553,126.4801941,98.7350235,57.20922089,142.1209412,82.48337555,44.19852829,171.3289185,133.9646759,74.02478027,173.4389954,84.88903809,115.0790558,95.12452698,289.9234619,160.1063995,52.68860245,39.36304474,127.7266312
17/04/2020,69.63935089,219.6989746,85.17893982,154,111.3103714,162.6199951,40.06102371,77.83891296,,106.6299973,176.1219788,200.5370026,132.2054138,102.4803619,56.80454636,144.3523865,89.89771271,45.09938812,177.6285095,135.4069824,74.43504333,174.9672852,88.4400177,118.1004639,100.1376038,282.277771,167.125,53.41963196,40.51944351,127.5239258
20/04/2020,68.19387054,221.2230225,81.88445282,143.6100006,109.6833115,162.7599945,40.11761475,74.62428284,,102.2600021,173.1560516,197.3099365,129.7012024,102.7277832,55.69405746,144.02005,86.62030029,43.66363907,173.3810425,132.8275299,74.1139679,171.4992676,86.46287537,114.2266006,97.00205994,274.0977478,161.8807831,53.11808014,39.01703644,125.3329163
21/04/2020,66.08596802,215.7531891,79.45746613,136.3300018,105.1371002,150.5599976,38.24092865,72.90087891,,100.5400009,166.830658,192.1006927,126.1647644,99.61376953,53.04016876,142.1304169,84.10791779,42.58448792,169.4963531,130.9414825,70.06490326,164.4065704,83.80700684,113.355217,97.00205994,266.3744202,158.2433319,51.92102814,38.7438736,124.7151642
22/04/2020,67.98948669,214.3880615,80.45165253,134.9700012,105.8932037,154.1399994,39.38202667,75.40116119,,100.9899979,168.9135284,195.5096893,127.1492538,101.7893143,56.55986404,145.273468,84.38181305,42.86600494,177.9911957,132.772049,71.33135223,169.9906464,87.31863403,113.0900269,97.01158905,269.1237793,164.2170258,52.9901619,39.4358902,127.0123672
23/04/2020,67.7259903,217.380127,80.37368011,137.7400055,108.0658188,151.7200012,39.25000381,77.5085144,,101,168.020874,193.7381744,128.7263184,103.5297394,55.56229782,147.6663513,84.429039,42.2935791,173.7533417,133.4376984,72.13401794,167.9333649,85.92185211,113.8442307,95.73448944,277.1968384,164.0099945,52.62464142,39.60889435,124.0588303
24/04/2020,69.68121338,220.9238129,81.06571198,128.9799957,109.1473312,153.9799957,40.09874725,77.69604492,,101.1900024,169.8925781,203.1799316,129.5291748,106.4048615,55.76934052,147.0491486,85.67579651,42.63140106,175.6431885,135.9062042,72.6245575,170.9996643,86.92519379,113.253067,96.08712769,282.986969,164.936615,52.93532944,39.82743073,124.9371643
27/04/2020,69.73046875,226.674118,82.90789032,128.6799927,110.2575607,157.6300049,40.60800171,80.10701752,,106.0599976,176.1699829,208.5232391,133.6964722,107.4286346,55.96696854,146.5079041,89.36880493,43.89823532,177.4280853,142.0543518,74.89881897,170.5098572,87.90885162,111.9849548,98.05993652,285.6003113,169.3133545,52.82567978,40.45570374,123.8368301
28/04/2020,68.60018158,222.223465,85.95869446,131.3000031,110.5064087,154.4600067,40.07046127,80.28562164,,106.2099991,179.5006409,208.3987579,136.4491425,107.7272415,55.28938293,143.7541809,90.00161743,43.86070633,177.4662323,145.7155151,72.40158844,166.3560638,87.34815979,111.4510193,99.39421844,280.1404419,168.8106232,52.84395218,40.65602493,123.5472565
29/04/2020,70.85334778,220.3721619,93.6880722,139,114.90905,160.4299927,40.87205505,84.49143219,,112.25,182.399353,212.401474,139.698822,109.7918625,58.15972137,142.6621857,92.42897797,44.2172966,179.2702026,144.467392,72.03592682,173.8210754,86.63008881,111.6321793,101.0239563,279.4507446,179.2004852,53.10894775,41.30251694,119.3003159
30/04/2020,72.34809113,223.6727295,88.94128418,141.0200043,111.3869324,161.9499969,39.96672058,82.15189362,,108.1500015,176.0547943,210.5054626,135.6271057,107.1215134,56.44692993,142.4722595,90.44552612,43.06306839,179.022049,140.454895,70.76056671,175.5649109,85.75463867,112.3854141,96.4588089,284.1333313,176.1742401,52.49670792,39.41767883,117.32164
01/05/2020,71.18334198,215.9682312,86.08541107,133.3699951,106.1228943,156.3699951,38.58985519,79.86592102,,105.5,169.9885712,209.2988892,131.1826935,103.9733734,54.08478165,140.8105011,88.07482147,42.79092789,174.345108,137.3854675,69.27114105,171.0193024,84.14144135,111.3842697,91.54103851,276.4002991,173.0691071,51.93017578,37.93347549,118.6439667
04/05/2020,72.19049835,215.9027863,84.19449615,131.4600067,103.0984802,161.4700012,38.99537277,81.65183258,,103.1800003,168.9615021,212.4301758,129.2233276,103.8112717,54.57415771,140.7915497,87.02642822,42.35926819,173.5910492,137.2005463,68.54873657,175.2023926,84.34802246,110.3831253,92.360672,279.3439026,173.6408234,51.3910408,38.65281296,119.3968353
05/05/2020,73.27398682,220.9985962,84.5453949,125.4000015,104.2374344,163.25,39.09910583,82.94661713,,101.0599976,171.1403809,216.0402527,128.9079132,104.5791168,55.28938293,141.9595184,86.89420319,42.60325623,171.08078,136.303772,69.57437134,177.0833435,85.77432251,110.6119537,92.30348969,284.6871338,175.8982086,51.63776016,38.26127625,120.3910141
06/05/2020,74.02997589,221.2136688,81.87471008,121.8600006,103.0506287,163.6699982,38.80676651,80.41062927,,100.8799973,169.8157806,214.4219666,127.1588211,105.0824738,56.00865555,140.6111298,85.2602005,41.99329376,168.9141235,135.1665802,68.78060913,178.8271637,86.99403381,107.8373642,88.91062164,280.5387878,176.2333679,50.84276962,37.51463699,119.0107574
07/05/2020,74.79582214,218.1655273,84.53564453,128.6499939,102.6869202,169.8999939,39.01423264,82.72337341,,105.5699997,174.9989624,219.7174072,126.9198532,104.8144455,55.99919128,140.1458282,86.14803314,41.85253525,172.8751831,134.7413025,67.42498016,179.8656006,87.11207581,106.9506378,91.30278015,276.8762817,180.1172638,50.78794479,37.02293015,118.1673355
08/05/2020,76.57608032,219.5587158,87.23554993,133.4400024,107.3001328,175.8999939,40.54198837,85.2504425,,109.1600037,177.9456787,224.4861603,130.8577271,106.3361282,56.47239685,141.1998596,87.55534363,43.26951599,172.9801788,137.3022614,68.13847351,180.923645,88.98101044,110.5547485,92.77046967,278.8192749,182.4534912,52.08551025,37.94258881,119.1852646
11/05/2020,77.78104401,226.9639587,83.17106628,128.9100037,103.9503021,182.6699982,40.85319519,83.37524414,,107.7699966,175.8052216,226.5257874,128.3439789,105.9902954,56.90774918,141.5891724,84.97686005,42.73463058,172.6461334,134.7320404,69.48519897,182.9417419,89.44333649,109.9445267,91.02639771,280.4611511,180.9452972,51.53724289,37.97901154,119.8929749
12/05/2020,76.89213562,221.7933502,81.03647614,125.2200012,100.4951706,177.5399933,40.75889587,81.34822845,,104.5599976,170.0941315,223.0210266,121.9497223,103.9757996,55.26099014,139.7185364,82.20001984,42.05898285,168.5036621,130.839798,68.8430481,178.79776,86.81698608,109.219902,89.54915619,279.4993591,176.9135437,50.67829132,36.90456009,119.9996109
13/05/2020,75.96373749,221.4380341,76.05575562,121.5,99.99748993,169.6399994,39.56121445,79.20513153,,102.9199982,164.9013824,220.3398132,117.5339661,100.0591812,54.64582062,139.7090302,79.36651611,41.23318863,164.9530182,125.8473358,69.46735382,176.0939026,84.61360168,108.6192093,85.64161682,270.0758057,174.8597412,50.12088394,34.91956711,119.9317474
14/05/2020,76.4303894,222.5133057,81.68952179,122.5199966,101.6341248,167,41.3530159,80.41062927,,105.9100037,167.4449615,224.5340424,122.3289185,101.114006,55.91401672,140.1933136,82.66283417,41.00798035,167.4251251,125.7271194,71.39377594,176.8580475,85.1349411,108.5143127,85.98472595,282.3263245,178.6217499,50.17570877,35.37483978,119.6506042
15/05/2020,75.97855377,226.1092072,80.13973999,120,103.2899017,171.3300018,41.7490921,79.61590576,,109.0500031,164.9685822,229.1783295,120.7498627,101.1399384,55.15689087,142.8520813,81.13272858,40.59507751,165.8979492,128.2233429,71.15297699,179.4345551,85.56774139,109.2771072,86.07050323,282.6663513,181.1791534,49.99295044,34.96509552,122.0936432
18/05/2020,77.76867676,219.5104523,86.17313385,135.4400024,110.085289,172.5,42.49411392,83.8562851,,116.8499985,174.5766296,234.9429474,130.9848633,105.0997696,56.70900345,142.9280548,85.43022156,42.19974136,171.6439056,138.0048981,71.09946442,181.1489563,89.55152893,110.8026505,90.8262558,284.9979553,188.9697571,50.91587448,37.20503998,123.761116
19/05/2020,77.31930542,214.0883484,85.05223846,130.4400024,107.2714233,176.0399933,42.06973648,81.20152283,,114.3700027,170.6892395,228.0005035,127.0468216,104.0017471,57.05917358,141.5037231,83.74900055,41.79623032,171.3957825,137.1820679,69.16411591,179.8950043,90.01384735,107.2080765,88.89154816,280.8107605,186.975235,49.69140244,36.6230545,121.133873
20/05/2020,78.82302856,214.502533,88.43444824,133.3200073,110.7265396,176.9299927,42.85246658,84.26400757,,119.9199982,174.1542816,228.0866852,130.9752045,104.9441376,59.71858597,140.2312927,86.26137543,43.06306839,175.7195587,138.3839417,68.57549286,182.3902588,91.43030548,108.0089874,91.05499268,279.7810364,191.4185486,49.58174896,36.96377945,121.6185989
21/05/2020,78.23535919,211.5937653,87.55721283,139,109.166481,175.2599945,42.09802246,83.3941803,,117.8300018,172.868103,230.6625671,132.5735321,102.9901657,58.6586113,139.3102264,85.16575623,42.38742447,176.6549377,136.1430664,68.27224731,180.1995087,92.71888733,106.4262314,94.51457977,278.7318726,188.2193298,49.31675339,36.60464096,121.1726532
22/05/2020,78.73906708,213.1470032,87.06985474,137.5299988,107.6446991,177.8500061,42.34322357,81.79951477,,118.0199966,172.7049103,231.6201477,134.0081482,102.3590088,58.92360306,138.0385437,84.50460815,42.25604248,176.0154266,136.731308,68.11172485,180.2781219,92.21722412,107.3606262,95.40092468,281.6755066,188.4563446,49.43554688,36.46649933,120.5328064
26/05/2020,78.20573425,209.3533936,91.93360138,144.7299957,112.372757,176.5200043,42.28663635,84.53583527,,120.9499969,188.1872101,232.1946716,139.5541229,105.2726898,58.99931717,138.2202301,90.50218964,43.25074768,176.425827,141.9973907,68.90547943,178.3722839,95.04029846,106.8171387,98.50788116,286.484375,190.7866058,49.61830139,38.82393265,120.077179
27/05/2020,78.54645538,211.6220245,98.66877747,149.5200043,117.1678009,176.6000061,43.34286499,85.07946014,,121.5299988,201.2411194,236.8677063,143.0684967,108.5408249,60.15394592,138.5357513,95.74417877,43.85132217,179.1747284,147.6649323,69.16411591,178.6080627,98.23718262,108.5905991,101.8054581,295.1112671,190.3916473,50.38587952,39.56983566,118.7393265
28/05/2020,78.58103943,210.9819183,95.57899475,149.8200073,115.5598831,181.1000061,43.00336838,82.33409119,,116.75,193.1400299,234.7418671,142.076767,107.6676025,58.39361572,140.5245209,94.31798553,44.18914413,180.1387482,146.4231415,70.49299622,178.2052765,96.85021973,110.6596298,102.5393066,295.3055725,191.8134766,50.91587448,38.52005386,119.9123688
29/05/2020,78.50449371,216.225174,92.6646347,145.8500061,114.9760513,174.7899933,45.09695053,83.08611298,,117.3000031,189.7788696,237.9401703,140.4303284,107.9874954,59.55770111,142.2264557,91.90950012,43.8044014,179.0242157,146.0683441,71.99134064,180.0226898,97.2101593,110.5261383,101.957962,296.1605225,192.781189,52.4327507,39.54221344,120.2710495
01/06/2020,79.46994019,213.5988312,94.30212402,151.3899994,115.3301697,176.3600006,43.66350174,84.0737381,,118.7699966,193.1013794,236.8006439,140.7480316,107.9788513,58.54504395,140.7348633,93.12791443,44.0953064,180.0715027,145.2653503,70.95677185,179.6100922,98.15681458,111.7942581,104.0260849,297.2096558,191.9024048,50.9706955,39.87372971,120.1741028
02/06/2020,79.83783722,210.5959625,96.56341553,153.3099976,118.0291824,174.2299957,44.21990204,85.79525757,,118.75,197.1675873,241.9907684,142.8374329,108.9385605,58.79110336,141.7483826,93.43959808,44.01084518,180.2444916,147.1887665,72.09835052,181.6534576,99.3401413,112.5665588,105.7892227,297.5788269,193.8870544,51.53724289,40.10394669,120.1547241
03/06/2020,80.27733612,208.0355377,102.7332611,173.1600037,121.6374512,174.9900055,44.26705551,88.05136871,,122.1800003,203.3779755,241.7884827,147.6516266,111.5755615,58.61128998,142.1308594,98.48322296,44.94924927,185.721283,150.5220947,73.18643188,182.0955505,102.6632996,113.0146942,109.0963287,296.6462402,194.3906403,51.93017578,40.15919876,119.6990814
04/06/2020,79.58599091,207.9225922,103.844429,184.3000031,123.4272308,171.4400024,44.19161606,87.23590088,,123.6900024,207.4828339,239.8137054,150.1164856,111.4372101,59.5955658,140.2950439,100.5328064,44.96801758,185.673233,151.7732544,72.7315979,179.6985321,99.87261963,110.6501007,112.4606171,289.5834656,191.2013397,52.28654099,40.70251465,118.3806076
05/06/2020,81.85267639,212.4315948,106.9537125,205.4299927,129.322937,173.8800049,45.10638046,91.34037018,,124.8199997,210.476944,245.5453491,155.3736115,114.1779785,60.89213562,140.8400726,105.0569839,46.06594086,189.439743,156.3110199,73.36479187,183.9031219,101.282753,112.8240051,118.522049,302.9609375,197.0961456,52.76171112,41.76151657,117.8474045
08/06/2020,82.33662415,212.5068817,110.7940292,230.5,131.8113861,176.5500031,45.38929749,93.54210663,,127.2799988,213.268219,247.3467255,156.8660126,117.3683395,60.25804901,140.333313,107.1537552,46.7791214,194.7147522,155.8068237,73.93558502,185.0426941,102.8408051,113.5105057,121.991188,300.6585083,197.0862885,53.08153152,43.29936981,117.5371933
09/06/2020,84.93665314,211.7067413,107.6652451,216.7400055,128.4328461,174.5599976,45.3138504,91.99273682,,123.8899994,210.6507874,247.3371124,152.2251282,114.01371,59.66180801,139.5588226,104.4052582,45.98148346,191.7073212,155.6481018,73.36479187,186.4573517,101.2038574,112.8335419,120.3313599,300.3961792,196.5727997,52.87136459,41.69705582,117.6438217
10/06/2020,87.12186432,213.796524,103.4740524,203.4100037,126.7579117,182.1000061,44.71972275,88.41378784,,122.1800003,206.2272339,245.1118622,148.3929901,112.284523,60.44733047,141.3181458,100.1738815,45.62489319,188.1329956,153.0337219,72.92779541,193.3733826,100.7009583,113.6821442,116.0715179,297.03479,197.9551849,53.0449791,40.77618027,117.4596329
11/06/2020,82.9391098,206.0586853,96.10531616,170,116.3351288,172.0500031,41.18325806,80.97499847,,112.6399994,187.4994965,230.6816254,138.1098633,102.0304642,56.50078964,134.6920624,91.81505585,42.73463058,180.1676025,142.2775116,68.98574829,182.9895325,93.84751892,110.8503265,106.0647049,275.6425171,186.5012817,51.58293915,37.52550888,116.4223099
12/06/2020,83.655159,205.1173859,99.10739136,189.5099945,117.8664856,175.1100006,42.50354385,83.71130371,,115.4899979,194.8881989,233.5522308,139.1401062,105.4023743,56.15062714,135.9159241,94.3274231,43.17967987,181.7626038,144.602417,68.59020996,184.4336243,95.09001923,110.2401123,108.7319031,277.0220337,189.8386841,51.65602875,38.12407684,114.1440735
15/06/2020,84.68974304,206.8871002,101.3199615,190.9400024,118.3067627,178.6100006,42.76760101,82.66027069,,117.0800018,199.2634583,232.5022583,141.1813202,105.1775742,56.87935257,135.0553894,95.63083649,43.8425293,182.0700836,147.2727966,66.54058838,185.6124725,96.48042297,111.2603149,110.1902313,278.119812,189.3450012,51.30879593,38.20695114,114.4736938
16/06/2020,86.9342041,213.5611877,102.9477158,197.7700043,124.5278778,180.4799957,43.83325195,85.19724274,,118.4400024,202.4314575,240.7770233,143.5691681,108.2036514,57.16327667,138.1246033,96.39588165,44.2875824,182.8675842,149.0841827,69.19250488,190.160965,97.66375732,112.633316,111.4374771,284.6482544,190.4508972,52.0124054,38.8147316,115.9957504
17/06/2020,86.81321716,212.7139893,101.3297043,192.5399933,122.7285309,181.3999939,43.54090118,82.94114685,,117.6500015,199.1475677,241.6440125,142.8277893,107.3390579,57.24845886,137.7039032,93.95909119,44.10767365,183.3191681,148.6640015,68.58120728,190.8191528,97.83139038,112.4426193,110.1614456,284.2596741,191.1222992,51.76568985,38.8147316,115.3946838
18/06/2020,86.84779358,216.8088074,99.57524872,192.2899933,122.1159973,187.6600037,43.22026825,83.30358124,,118.3700027,196.8778381,240.0641937,142.7218781,107.347702,56.86043167,137.1206512,93.44904327,44.49590683,182.0700836,148.6546783,68.51829529,192.8625336,97.08194733,113.729805,111.3415451,283.1715393,191.4679108,51.9849968,38.65817261,114.3864365
19/06/2020,86.35148621,224.6971893,98.3861084,187.0200043,121.9915771,186.9499969,42.73930359,82.11663818,,114.3499985,194.7433319,237.598114,139.9681396,105.8865509,56.42508316,137.5222321,92.38174438,43.57739258,179.2548065,147.6649323,70.02852631,191.7131348,94.4490509,113.3865585,111.8308563,284.1569824,189.7794647,51.31793976,40.63805389,116.1896362
22/06/2020,88.61076355,220.451767,96.92406464,188.5200043,120.3932266,191.6499939,42.58842468,82.98645782,,115.9199982,196.4721832,240.0160217,139.5541229,104.6761169,56.86988831,137.101532,91.38056946,43.31225586,180.1195526,146.3017578,68.99474335,197.0377045,98.12722778,112.2709961,111.5142441,285.5522156,192.5046844,50.86104965,39.81847763,117.9637451
23/06/2020,90.50215149,221.9202423,96.90457153,187.8800049,120.8334808,189.0599976,42.88077164,82.85054779,,116.5899963,197.7857361,241.1238098,139.4771118,103.2408905,56.70900345,136.5947876,92.49508667,43.21755981,179.3124542,147.3755035,69.32735443,198.3540649,100.5037308,112.2519302,111.4758682,290.3623047,195.4767914,50.20311737,39.42250443,117.3723755
24/06/2020,88.90459442,218.8703156,93.06425476,176.6900024,116.8232574,185.5500031,42.20177078,79.40750122,,112.0699997,191.2566376,237.0971985,133.2090149,100.6557693,55.92348099,133.6881104,89.40656281,42.28010941,177.0736847,142.1280975,68.20365906,194.3557587,98.68930054,111.0028763,108.2809677,282.1470947,188.9994202,49.28020859,37.91226959,116.6258926
25/06/2020,90.0848465,221.3178253,95.37429047,174.8800049,119.3595657,188.3399963,42.64500427,80.83002472,,111.3600006,200.0265198,236.3747253,137.1662903,102.9123459,55.3745575,133.5446777,92.52342987,42.54524231,175.6035919,144.4156647,68.83293152,196.8117371,99.99095917,112.4044876,109.9695511,289.0158691,191.5370178,49.60002518,38.71343231,116.0539169
26/06/2020,87.31692505,219.180954,91.05636597,170.0099945,117.1390915,183.1699982,43.67293167,78.33834076,,109.0999985,182.7282257,232.1651001,133.0742035,101.3214951,54.41868591,131.7662659,87.45145416,41.25743484,172.7018738,142.4082031,67.59237671,192.8723297,92.36837769,109.8682556,106.4964294,279.9029846,186.8863678,48.57658768,37.91226959,114.7063675
29/06/2020,89.3292923,217.976059,92.12854004,194.4900055,119.8763885,183.3300018,43.52204895,79.43468475,,111.5199966,186.86203,237.0875702,137.9172974,103.5348511,55.14742279,132.9423065,87.83869934,42.00550079,175.6420135,145.256012,68.42839813,194.9452057,94.53780365,112.1851883,108.3193512,282.7130127,188.9697571,49.97467804,38.97127914,115.4237671
30/06/2020,90.07497406,222.023819,92.79133606,183.3000031,121.0727615,187.3300018,43.98413849,80.84814453,,111.5100021,190.8703003,241.316452,139.2171478,104.4167404,56.62382889,134.4625854,88.83986664,42.30851364,177.2466431,145.6481628,69.51612854,199.9258728,96.68751526,114.0063095,109.4226913,287.7767944,190.7372589,50.3767395,39.03573227,116.1217728
01/07/2020,89.90460968,240.1539612,92.08637238,180.3200073,120.6516418,191.8899994,43.43717194,79.38938141,,113.0100021,190.821991,239.0430603,138.7549591,102.4887009,55.65848541,134.2235413,88.08426666,42.441082,177.429184,145.1252747,70.22631073,201.0949402,96.04653931,114.3972321,107.9355774,290.4891663,191.3395538,49.95640564,37.64522171,116.0345078
